token_address,chain,token_name,howmany_suspicious_urls,howmany_suspicious_addresses,howmany_warnings,error
0xf8Ec44c0dB20aab95493791cb2eF54a125c7c1d7,bsc,Gulden,2,0,0.0,
0xF929e7a748AC39EE5723c1fB30ba094FFf158A8b,bsc,PSTC COIN,2,0,0.0,
0xf94E94a6c5001886818DEF76097A0Fd1ED049ba5,bsc,Jerrywifhat,1,0,0.0,
0xf99B0883F5682706417592CC8c3d351EB6B8CF95,bsc,PEPE SWAP,0,0,,Security analysis data not available.
0xf9c21Eb080aB190125ee9282477f92a0fe772568,bsc,Checkn AI,0,0,,Security analysis data not available.
0xF9d6DDF44016953dBf7aB135A0F64d7A41870EDE,bsc,Doge Floki Coin,7,0,0.0,
0xfa04186122df7fEBdE162F22475329f17E0fbcFE,bsc,Graphbit Coin,2,0,0.0,
0xFA42A321b24B8Ef7CAe7b2F791bB516220a991b1,bsc,BRUUWK,5,0,0.0,
0xFA5B52AE9CC427CDE1859515308260900C35Ba57,bsc,SuperFloki,0,0,,Security analysis data not available.
0xfA9dEDB41B14CaCcD9885a15CD1Cef0276136D17,bsc,GTB COIN,2,0,0.0,
0xfaA8102f3e3c502f6498244806713f027a2b8258,bsc,BounceBIT,2,0,0.0,
0xfaB72973b72A55EE43F363046b999fF1f3000c3F,bsc,Santdetor,2,0,0.0,
0xfB06040Bb241b1e6ebdAd96CDc834ce1B2e8F826,bsc,ZKSpace Token,2,0,0.0,
0xfB1f7335B542Ec8f1Ba766E30F062C2fa1a3Dc03,bsc,NebulaX,0,0,,Security analysis data not available.
0xFB44106C2ceC49957E0076314A0568129d119876,bsc,Wonderman Nation,0,0,,Security analysis data not available.
0xFb5D06de34C2062a0B3BD4CAAdcfdbD6B93bbdc4,bsc,Groyper,2,0,0.0,
0xfB698e3a5D5FF8A714489fDC74B20F7761b2780F,bsc,BSLV,2,0,0.0,
0xFB69EFa768ED10E1A701828aB6FaD4981066389e,bsc,ElonMoon,0,0,,Security analysis data not available.
0xfb7d031726C2f44145e2fEb10498191496ee2BCE,bsc,SpaceShut,7,0,0.0,
0xFB981ED9A92377CA4d75D924b9CA06df163924fd,bsc,Superalgos,0,0,0.0,
0xfbC0dC273Ad4959323c2c2BD6e4a77d6dA85FA08,bsc,Pride,0,0,,Security analysis data not available.
0xFbd1543fe9c69F653Aeb124051a2E3Fd3a26C3Db,bsc,Sensation Token,0,0,,Security analysis data not available.
0xFC1577c337cFEAfb5AC15b986d12a643c23dCbe9,bsc,LUNA BEP,0,0,,Security analysis data not available.
0xFc30B715dDD904a0aE15e0A1dBAB75829Aa2e3c5,bsc,BabyPump,0,0,,Security analysis data not available.
0xFc57175963dD98BeFADFD3dCdb0A032F39604B72,bsc,CryptoMines,2,0,0.0,
0xFc93b3ad683BF52082D74C8e184393fC40Ae2D83,bsc,Cirus Foundation,2,0,0.0,
0xfC9C98CFC951dEcCeFeb381d6F2031ce36514d37,bsc,California,0,0,0.0,
0xFd019b8563ED0A5533e10E7E57f5e5bF8BD58879,bsc,Chirpley Surf,0,0,,Security analysis data not available.
0xFd07196bCFE03ae70ca1f4d4643c1de98133E55D,bsc,DeHub,0,0,,Security analysis data not available.
0xfD0d7033f3edC6a741d2Ad2F41F6431CF768cC37,bsc,DETY,2,0,0.0,
0xfd17B774881d55eE0887DE954922d1658c952Ba6,bsc,Oxbull.tech,0,0,,Security analysis data not available.
0xFd48CBa35190461c017D88aC7cAEB8dFBbD55D30,bsc,Edu3Labs,2,0,0.0,
0xfDd16905CCb338334e3E9565a47eFBDCe38abC45,bsc,ApexCoin,2,0,0.0,
0xFde3f10c11B612886B9C43b8657A4d209DA8fe6E,bsc,KIN COIN,2,0,0.0,
0xFE0927f43a4f0A0DC7EE946859d7109A9a090257,bsc,Foxboy,5,0,0.0,
0xfE0Cf12fB2e8611fD178643A9822d3352bF65097,bsc,SpaceFromEarth,0,0,,Security analysis data not available.
0xFE4AB4166d575d667860A2Df5AEC19DC422E44F7,bsc,Crypto City W,0,0,,Security analysis data not available.
0xfe817861f2B3D168A7c467474DF0C44089D71D11,bsc,Elona Army,7,0,0.0,
0xFeFab90932dECDCB05C8Ab84047eF68a360645D7,bsc,Inu Spark,7,0,0.0,
0xFeFBBeEBBeEF18E3E4A2909F2B2729cA2fC61347,bsc,HorizonDollar,3,0,0.0,
0xFF03a7feb0c827F55165656697331064ABD71f68,bsc,XEND Finance,2,0,0.0,
0xff0De490bf27aB5a492CF86166868D74CE5ed1b4,bsc,Cosmos Token,0,0,,Security analysis data not available.
0xfF1010E673484DC0D18d434E951Bc481CFC2599b,bsc,Binance launchpad,2,0,0.0,
0xFf2f6e9AC1E01a5F7200D94b5d9fe787958B0e9D,bsc,Sky Moon Swap,7,0,0.0,
0xFf574F1e53bDA695E5F7719E8E29811325367bd9,bsc,ViperCycle,0,0,,Security analysis data not available.
0xFF82275F985170CA9F9EcCf3e65bd6207E13395B,bsc,NextGenX,0,0,,Security analysis data not available.
0xfFAed3d9774f321a4DADdc972d13C8f994f07337,bsc,SuperNomics,0,0,,Security analysis data not available.
0xffb0E8162d6726214914d2480CC6A6E5915EB0DD,bsc,Evergrande,7,0,0.0,
0xFFEB21c405b2c1F484b3C8Ac0f608D9a7f86c5b2,bsc,SluttyDoge,7,0,0.0,
