token_address,chain,token_name,total_holders,total_supply,total_circulating_supply,howmany_holders_exceeding_5_percent_circulating,total_top_10_balance,top10_percentage_of_total_supply,top10_percentage_of_circulating_supply,top_10_less_than_70_percent_of_total,top_10_less_than_70_percent_of_circulating,owner_exceeds_5_percent_circulating,creator_exceeds_5_percent_circulating,owner_is_creator
0x002127Ec60f4b0F75F7AE20565D1d0cd99993dD3,bsc,ZTU COIN,36,8000000.0,8000000.000000001,2,7951737.0681090485,99.3967133513631,99.3967133513631,False,False,True,True,True
0x002A029d13f423227A24641CD5Fec448A52FEa32,bsc,Yarakat,118,13000000.0,13000000.000000002,3,12098573.738648873,93.06595183576056,93.06595183576056,False,False,True,True,True
0x0079C34BaDa93B2ff613913Cde64E53aE6168fBa,bsc,Ninja Shiba,21,1000000000000000.0,594909465653197.8,0,188678181404376.22,18.867818140437624,31.71544449998146,True,True,True,True,True
0x007C5Ade505C1455a072207b0C5b9CF3Ac79B251,bsc,Battle Saga,30,10000000.0,10000000.0,0,9993139.411271771,99.93139411271771,99.93139411271771,False,False,True,True,True
0x008B19CF90896BB20c4619c59Ef4c2bC55B7674e,bsc,YTOFU,37,99999.99999999999,99999.99999999999,4,87545.92830971946,87.54592830971947,87.54592830971947,False,False,,,True
0x00a6751A376f076779dA4EE9541551b3343939dc,bsc,TERA REBOOT,31,780000000.0,780000000.0000002,4,703754235.3199934,90.22490196410172,90.22490196410168,False,False,True,True,True
0x00c28144c95fBFA610415337dF0579FeB4860301,bsc,Baby Cat Inu,13,1000000000000000.0,986421071264628.9,0,972842081183814.4,97.28420811838144,98.6234083520331,False,False,True,True,True
0x00e6D2A995c7e374b360fBfd82e3f0D1cD8Ff621,bsc,Pump,29,20999999999999.996,21000000000000.004,1,20999973239625.29,99.99987256964424,99.99987256964422,False,False,,,True
0x011728ffc1F7a0342c3c66c8aaEd28E442750FF2,bsc,GIGOSWAP,2,1000000.0,1000000.0000000015,0,1000000.000000003,100.00000000000031,100.00000000000016,False,False,True,True,True
0x012EB702253b59E7ea8559830D6e5406cb4D84CC,bsc,min,4,1000000000.0,1000000000.0,1,1000000000.0,100.0,100.0,False,False,True,True,True
0x013AbE3F0A299ab7d9037a1f9357a3B25037bC38,bsc,Defina Finance,35,1000000.0,1000000.0,0,995551.76244,99.555176244,99.555176244,False,False,True,True,True
0x01451cb0590F1B6eb878C3d100CdE29DaE804C5B,bsc,AtromG8,2,1000000.0,1000000.000000002,0,1000000.000000004,100.0000000000004,100.0000000000002,False,False,True,True,True
0x01775cFEF77271Db73F6EaA70A42AD4012D1fE64,bsc,MakiSwap,2,1000000.0,967913.198519186,0,935826.397038372,93.5826397038372,96.68495051726708,False,False,True,True,True
0x018e70a09A6bC872558c59AF7F71eED187264614,bsc,RedPanda Earth,23,10000000.0,10000000.0,0,9989345.814265,99.89345814265,99.89345814265,False,False,True,True,True
0x019b75AA3A00cc6f1d4718CD6D4E9113a7b287b7,bsc,Greed Token,64,1000000000000000.0,536924404592738.2,1,69823673742041.58,6.982367374204158,13.00437699325726,True,True,,,True
0x01Df5ea271D66D00EFb3Af9dAF2e34B7d453CB7d,bsc,cyberdoge,42,6561000000000.0,6561000000000.0,6,5500549566936.371,83.83706091962155,83.83706091962155,False,False,False,False,True
0x01dF71e9e09573bB8DdCB8dDd8cec74ed31A3deB,bsc,Go Invest Token,98,10000000000.0,9992450870.961933,1,9902078498.775278,99.02078498775278,99.09559353001897,False,False,,False,False
0x02b8F1759c1A37c8806C5f171C5D92547B63d15D,bsc,SpiritSwap,20,1000000.0,1000000.0,0,998555.619644835,99.8555619644835,99.8555619644835,False,False,True,True,True
0x02E0E130c63930528204256C12d055C3e5a4FfB3,bsc,STARGATE LLC TOKEN,26,10000000.0,9952661.5632635,0,9874620.81489,98.74620814890001,99.21588061768766,False,False,True,True,True
0x02fC28a223705369Ee8a1fc2f42daff871C7f2Be,bsc,BNM COIN,34,14000000.0,14000000.0,2,13957977.682333712,99.69984058809793,99.69984058809793,False,False,True,True,True
0x032D019Aa91F0CFfBB41D02527c9e3c93B8815fe,bsc,Elamachain,59,1000000.0,1000000.0,0,985337.205322,98.5337205322,98.5337205322,False,False,True,True,True
0x033314e798d5673AF5df6186F8d13A14E6700f97,bsc,WAGMI,15,1000000000.0,1000000000.0,1,999366198.8370881,99.93661988370881,99.93661988370881,False,False,,,True
0x0334e8c48F05000cD22e28053EFB189e1D482381,bsc,Omega Network,36,97000000.00000001,96999999.99999999,7,83160842.30857982,85.73282712224723,85.73282712224723,False,False,,,True
0x0335e5FD6BC3BBCA14B9832d78682d557e1C3FBd,bsc,SpaceCatBSC,24,1000000000000000.0,1000000000000000.0,3,945766488014976.1,94.57664880149763,94.57664880149763,False,False,True,True,True
0x034f6d799844674b112B37AEba9505DE2e3ef4A1,bsc,ApesLFG,114,999999999999999.9,509738641654034.75,0,17761351284800.465,1.776135128480047,3.484403542012672,True,True,,,True
0x035477FF8Ce0C501d6a59760A210c4b939B9a315,bsc,BSCharactbit,200,799999999999.9999,475999453472.5615,0,151946882645.47354,18.993360330684194,31.92165065253218,True,True,,True,False
0x03548cCE1a4B0114E327c79A5046D50e39A6Aa65,bsc,Lillafagel,95,14000000.0,14000000.0,2,13529062.454493674,96.63616038924052,96.63616038924052,False,False,True,True,True
0x03988bCf96B24e167b55c86DF5E2E8AE3D6c3A98,bsc,Matrix Chain,43,10000000.0,9999999.999999998,6,8383905.200351694,83.83905200351694,83.83905200351695,False,False,False,False,True
0x03a3cDa7F684Db91536e5b36DC8e9077dC451081,bsc,Elonmoon,200,141230.75711576073,1195102882858040.5,4,863006755607367.8,611061480680.1599,72.21192149947139,False,False,,,True
0x03AF29b33c20A046Fc53674AfB009a1a0F4d5A80,bsc,Sirius Crypto Capital,31,100000000.0,100000000.0,2,96328001.962625,96.328001962625,96.328001962625,False,False,True,True,True
0x03E1D474e986B3aa7D5084F06b9056aAdBD0C183,bsc,KRAN COIN,36,12000000.0,11999999.963971205,2,11991103.382679004,99.92586152232505,99.9258618223424,False,False,True,True,True
0x03F437e4dCBa0473909d80B471aA7141b7D1d1eB,bsc,ELONYUP,200,100000000000.0,88668214788.43459,2,71749078518.42801,71.749078518428,80.91860052626951,False,False,,,True
0x03fD0277dE9795c0F23b8bFd96146C5c6B63b666,bsc,HorusCoin,200,1000000000000000.0,593179360565984.2,1,161021560795616.3,16.102156079561635,27.145509689004854,True,True,,,True
0x041164dE01b057F179aE005330Fa560E442fe364,bsc,HYCON,3,1000000.0,972255.7784902565,0,944511.556980513,94.45115569805131,97.14640713652271,False,False,True,True,True
0x0425De676d3ED3931eB9e70f7d57F893D49b84D8,bsc,COSMO CAKE,21,1000000.0,1000000.0,6,984726.9286797671,98.4726928679767,98.4726928679767,False,False,True,True,True
0x04435B1666F3Eb5888ec44b38437846e01095ca0,bsc,VALOBIT,5,1000000.0,1000000.0,0,1000000.0,100.0,100.0,False,False,True,True,True
0x044Ac54Aa258Fcb7f0E236da1a9e4899171544cB,bsc,Infamous,200,1000000000000000.0,693400702960702.8,1,349808678879578.25,34.98086788795783,50.44827289415122,True,True,,,True
0x04510a1f6cac6bA96a68091E0014C22478B2e2d4,bsc,LFG,18,1000000000.0,988539675.7540118,0,975615667.7760599,97.56156677760599,98.69261615947848,False,False,True,True,True
0x04c1245ea1DfD61CC951d08FeAdf53B0fF2F3DeC,bsc,QuantumLeapCoin,69,100000000000.0,100000000000.0,0,99999993499.80414,99.99999349980413,99.99999349980413,False,False,True,True,True
0x04c56a7339f2EF6dcBeF8E8357C87c572353F3Af,bsc,FTOT COIN,36,10000000.0,10000000.000000004,2,9968168.090092817,99.68168090092817,99.68168090092814,False,False,True,True,True
0x0559D0bcc460F610A942275c68e5d46D886cBdFA,bsc,BlueMoon,200,1000000000000000.0,500000293336257.3,0,396060439.1992209,3.960604391992209e-05,7.921204136831668e-05,True,True,,False,False
0x0590430a8CCb0E432C6380087734894Af0c4b4aa,bsc,Dumptesla,200,1000000000.0,954282825.1979017,1,655958895.4675665,65.59588954675665,68.73841571355243,True,True,,,True
0x05D3c50807219831a49d24aEA50764262faC2Ba0,bsc,NVDA,26,100000000.0,99999999.99999999,4,97187772.87371401,97.18777287371401,97.18777287371402,False,False,,,True
0x05E1Bf0AC4f7710B7e1d003bee1fe1478d3A91D2,bsc,Moon,178,1000000000000000.0,986204320920399.6,0,970700867446561.9,97.0700867446562,98.42796739529909,False,False,True,True,True
0x05Eb12492D274aF31CaCAe27EE73Cbab5406b923,bsc,Snowy Dog,30,1000000000000.0,990627358615.7654,4,978015086459.4105,97.80150864594106,98.72683991142964,False,False,,,True
0x0606470EBaf2fe41Db4d709a72F0cc93e1e1428c,bsc,BAO Finance,64,1000000.0,1000000.0,0,993586.531849,99.3586531849,99.3586531849,False,False,True,True,True
0x06185Ac680738Ef1A24152953A129293E4Dd405E,bsc,CULT DAO,19,2000000.0,2000000.0,4,1918677.63486441,95.9338817432205,95.9338817432205,False,False,True,True,True
0x062f8B9Bd5f0c84c46f82b9DDe0Ab486D9a2bcBe,bsc,Whatcher.Guru,20,1000000000.0,950449207.7917489,2,899022305.26322,89.902230526322,94.58920033738437,False,False,True,True,True
0x064DB697061374baB55715C905CAeA17F8FF5565,bsc,Sun Flare,10,1000000000000000.0,1000000000000000.0,1,1000000000000000.1,100.00000000000003,100.00000000000003,False,False,True,True,True
0x06672D847F95844843eF6428c336AE6465614446,bsc,SWR COIN,23,14000000.0,14000000.0,2,13975025.138863731,99.82160813474094,99.82160813474094,False,False,True,True,True
0x06706f17bCFf58a432469aeA9314Eecf710FF133,bsc,ARDI CAPITAL,63,100000000000.0,99999999999.99998,0,99999966058.88864,99.99996605888865,99.99996605888866,False,False,True,True,True
0x069b4416d0224c04E9152EB6Cf327dB296aa06dB,bsc,Grandc,118,11000000.0,11000000.0,3,9626426.149371812,87.5129649942892,87.5129649942892,False,False,True,True,True
0x069d6d2b8311B70456e1F490331940DB7911aD0C,bsc,RisefinityNFT,176,999999999999999.9,510987222001295.9,0,20300192071023.41,2.0300192071023413,3.9727396688154224,True,True,,,True
0x06E95E2beC316645C7b32eFd56FE51C4225A3aEd,bsc,GPTVerse,28,100000000.0,99999999.99999999,7,93831949.15058012,93.83194915058012,93.83194915058014,False,False,False,False,True
0x06f782BFA57dFC8d8008fCE787265E3D2BfC1ff0,bsc,safeEarth,7,2000000.0,2000000.0,0,2000000.0,100.0,100.0,False,False,,True,False
0x06fe91B34f2479cFAD2D4580fC27B4CB6c871649,bsc,Tenkle Set,22,100000000000.0,100000000000.0,0,99999999999.67796,99.99999999967795,99.99999999967795,False,False,True,True,True
0x0701Fb07D8B76f5Afcb4FCB842089BE8dE8c5316,bsc,Laugh Doge,32,1e+17,6.0445085817245256e+16,0,2.087370866430613e+16,20.873708664306125,34.533342755798955,True,True,,True,False
0x071E414D0C2F5dDA07fAd6376131eD27ce05f31e,bsc,BassTrayt,23,100000000000.0,100000000000.0,0,99999904772.30531,99.9999047723053,99.9999047723053,False,False,True,True,True
0x0727C50b729C2a58a3E2EAC3eD9D2848f5d1F7dC,bsc,Wownero,25,1000000.0,999847.3234115,0,998803.808209,99.8803808209,99.89563254528306,False,False,True,True,True
0x0739939cb8b760bfA4209eEB9D94b2E0e3fa4AF1,bsc,RealmOfBinance,45,1000000000000000.0,999081070363883.2,0,997719934663621.2,99.77199346636213,99.8637612361361,False,False,True,True,True
0x074A43099fE214FfF1eE1D4edC322633663E90bE,bsc,Tiger Global,2,1000000000.0,1000000000.000001,0,1000000000.000002,100.0000000000002,100.00000000000011,False,False,True,True,True
0x0754d72A84565dA95012613Afc752eEd49AAEd53,bsc,Jail Kwon,25,1000000000.0,999999999.9999999,7,990685126.2770964,99.06851262770965,99.06851262770967,False,False,,,True
0x0757FD09e673742ee5405711d4A202dd33b1e00d,bsc,GoChain,35,1000000.0,1000000.0,0,994756.432597,99.47564325969999,99.47564325969999,False,False,True,True,True
0x07661e4F70BAc7555F2cB5d11faf71127c1bAba6,bsc,McSickie,31,1000000000000000.0,929148061962990.4,2,763898076300459.5,76.38980763004596,82.2148920686106,False,False,,,True
0x076cc37DD785eddeFdb9B873C74e67748F346969,bsc,MaziMatic,42,5000000000.0,5000000000.0,5,4147042919.346302,82.94085838692604,82.94085838692604,False,False,,,True
0x076D1c2Df8401248B141673765bbF0D11d0545A6,bsc,Blue Energy Web,2,1000000000.0,1000000000.0000005,0,1000000000.000001,100.00000000000011,100.00000000000004,False,False,True,True,True
0x0777D71A2F0011313F8C3001Ba7F4A128f1c45f8,bsc,Silicondai,15,1000000000.0,1000000000.0,1,999998345.547489,99.9998345547489,99.9998345547489,False,False,False,False,True
0x0788D570a89438d233f8D04A3bb81C5D3D7f04c1,bsc,Hype Beast,35,1000000000000000.0,1000000000000000.0,1,889476364747838.6,88.94763647478388,88.94763647478388,False,False,True,True,True
0x078C237eAEE9B73E8c8dfC56B42ACA716A84837d,bsc,Jump Coin,13,10000000.0,10000000.0,0,9999960.028322868,99.99960028322869,99.99960028322869,False,False,True,True,True
0x07A944BAed0BAfC237A832a5c7EE3189042CCCCC,bsc,Stormwill Coin,2,1000000000.0,1000000000.0000005,0,1000000000.000001,100.00000000000011,100.00000000000004,False,False,True,True,True
0x07aD7662A73c4e04fB56B260229B824058D22e61,bsc,Latmigbara,135,10000000.0,10000000.000000004,2,9247134.986639159,92.47134986639158,92.47134986639156,False,False,True,True,True
0x07adE876705F3a4aA9ccFd50a42944561473994D,bsc,Serantain,34,1000000000.0,1000000000.0,0,999969672.2439758,99.99696722439757,99.99696722439757,False,False,True,True,True
0x07CE84Cc41164eF0Fec335aCeb60DD351434f7cC,bsc,Spartan Protocol Token,37,1000000000000000.0,500049999999999.94,0,99986874642.76302,0.009998687464276302,0.019995375391013502,True,True,False,False,True
0x0823AEcB584cb1aaAdfBEf43108e094cE8d11E06,bsc,CookPepe,18,1000000000.0,1000000000.0,1,999993146.5204343,99.99931465204342,99.99931465204342,False,False,False,False,True
0x085c0a1E7D76f3E11C7b2d9C2F20F0DfFcC7f11E,bsc,Crown Sterling,25,10000000.0,10000000.0,0,9911330.61101,99.1133061101,99.1133061101,False,False,True,True,True
0x0891f9958c690e1bcd2164B9435892A21Ef8288b,bsc,Halv Tech Token,52,100000000000.0,99999999999.99997,0,99999968964.09023,99.99996896409023,99.99996896409027,False,False,True,True,True
0x0899726ad4BE4dC406A4721cFb6fb5b1F7cFcAa7,bsc,Sir Floki,32,1000000000000.0,895946963274.6001,2,783983662048.8612,78.39836620488613,87.50335613432699,False,False,,,True
0x08b0871123876935BE7680c1Fc238486e566EB3e,bsc,FLYINGSHIBA,200,1000000000000000.0,522214788143257.9,0,34635216850761.746,3.463521685076175,6.6323699820734205,True,True,,,True
0x08bF2cBABfe68592DCbe9352f2EE670D5794858e,bsc,Football World,25,1000000000.0,1000000000.0,7,933475318.6369383,93.34753186369383,93.34753186369383,False,False,,,True
0x090f6681409E681e3f6924440C1FBaA70f365FA0,bsc,CYBER TRON,9,600000.0,600000.0,2,600000.0,100.0,100.0,False,False,True,True,True
0x0915F195b6782cd84D34aE8f277E23218F0AFcdB,bsc,Storm Empire,11,1000000000.0,1000000000.0,0,999999999.9917583,99.99999999917584,99.99999999917584,False,False,True,True,True
0x0918D6E11a292182B209B3b25245217218DCCFFA,bsc,AntiElonToken,116,1000000000000.0,949980535390.0027,2,899452214877.8595,89.94522148778596,94.6811204409152,False,False,,,True
0x0925Efc85F3c2eeE63380F0191ae41a337B380D5,bsc,ReddCoin,81,1000000.0,1000000.0,0,989910.937962,98.9910937962,98.9910937962,False,False,True,True,True
0x094f20b146F37546371be85467e6D5EC81C48C51,bsc,FLYLİON,200,1000000000000000.0,749147944053216.4,0,411648829897021.25,41.16488298970212,54.948936744032416,True,True,,True,False
0x099521b4BA89F80d5b717ee4e363FA11c77f9610,bsc,PI CONNECT,40,17000000.0,17000000.0,2,11847537.18137249,69.69139518454406,69.69139518454405,True,True,True,True,True
0x09D67757A05a03b5Ba2eF185586B4E06d05cBE89,bsc,DFT COIN,26,12000000.0,12000000.0,2,11998422.083923064,99.98685069935888,99.98685069935888,False,False,True,True,True
0x09FEB3e9822A2045DCdF64328f8C857Eb915e5bE,bsc,OBT COIN,20,10000000.0,10000000.0,2,9998865.50161276,99.9886550161276,99.9886550161276,False,False,True,True,True
0x0a4DC3AC9426e1c85db6b618de48a2bBdd596C4e,bsc,Demon,200,1000000000000000.0,587854437482144.0,1,158352344270249.0,15.835234427024899,26.937339275432265,True,True,,,True
0x0aA8e59a6329AEBB991357140d0eE72BE0a974fE,bsc,Zloadr,31,1000000.0,1000000.0,0,998482.907162,99.84829071620001,99.84829071620001,False,False,True,True,True
0x0aAbF08760528De1ccBeB498525af25eD86C702c,bsc,Bad Moon,18,10000000.0,10000000.0,0,9945355.206951207,99.45355206951206,99.45355206951206,False,False,True,True,True
0x0AdA00eD9F2caa91b4bEb812Fd64a16aE5569C9B,bsc,House of Dragmoon,105,10000000000.0,7495670992.372362,1,4542317960.345772,45.42317960345772,60.59921740119145,True,True,,,True
0x0Af8ca33916D42362e115416BFc432e46558d04f,bsc,SpaceChain,47,1000000.0,1000000.0,0,994822.054363,99.48220543629999,99.48220543629999,False,False,True,True,True
0x0B931CaD9077f3Bb9f6F8aa513626D30da8F2202,bsc,GROVE FINANCE,15,1000000.0,1000000.0,2,999340.493523137,99.9340493523137,99.9340493523137,False,False,True,True,True
0x0B9fb7FeF33610958795AAaa80b5D5927763e51d,bsc,Jigstack,22,1000000.0,1000000.0,0,999532.1107688,99.95321107688,99.95321107688,False,False,True,True,True
0x0bACCfC5e1dF9cE989260C9F7c4c36352B790B97,bsc,Expert Infra,24,99999.99999999999,100000.00000000001,6,88536.3453316282,88.53634533162821,88.5363453316282,False,False,False,False,True
0x0bd238620140D0cfE72aeC632c0b3b30217AAD50,bsc,Lanstar,111,9000000.0,9000650.000000002,2,8788141.808310399,97.64602009233775,97.63896838906518,False,False,True,True,True
0x0Bd9480e77D83bab78eea7E3C2ca170d0e7Fb567,bsc,World of Trump,53,1342177280.0,1342177280.0,3,1255015552.4048374,93.5059452358512,93.5059452358512,False,False,False,False,True
0x0C62005d761dF505939AA990664eB2Edba83B38B,bsc,ELON MOON,6,1000000.0,1000000.0,0,1000000.0,100.0,100.0,False,False,True,True,True
0x0CDDD25dbD2B12D67F7f7f3f43CaD80Ae22C48c2,bsc,PAAL AI,33,70000000.0,70000000.0,6,55093536.17911791,78.70505168445415,78.70505168445415,False,False,,,True
0x0ce347f8d02285Ce31A4aD6648e80a5bf32B0AF4,bsc,MooningBNBcake,37,1000000000000000.0,524959606525658.8,0,49919206689126.09,4.99192066891261,9.509151955425004,True,True,True,True,True
0x0d54891b9339697B7F02312C931d965203e2aF28,bsc,Cloud,37,1000000000.0,1000000000.0,4,960189890.4477233,96.01898904477233,96.01898904477233,False,False,False,False,True
0x0d6bf098b17f2fC919703Ab8B2B57771B18889A7,bsc,ShadowPurple,17,100000000000.0,99999999999.99998,0,99999999930.25679,99.99999993025679,99.9999999302568,False,False,True,True,True
0x0d71c3Ee529F62aAf754daAb9fBE8d78EdE53691,bsc,One Fifty Nation,20,1000000000000000.0,999999999999999.8,6,979607777040323.4,97.96077770403234,97.96077770403235,False,False,True,True,True
0x0D7486d68e29eb5589c79e7392C16CDF04854663,bsc,GUISE,38,10000000.0,10000000.000000004,0,9978659.003083402,99.786590030834,99.78659003083399,False,False,True,True,True
0x0Da34BF7AD39B298475198017e5543f07a8190BF,bsc,Chanser,149,4000000.0,4000000.000000001,2,3586468.041104542,89.66170102761355,89.66170102761353,False,False,True,True,True
0x0DA7B7F5b30bd7d2d14d6d042802c6E03DBE8086,bsc,THETA FINANCE,16,5000000.0,5000000.0,1,4999181.221064852,99.98362442129704,99.98362442129704,False,False,True,True,True
0x0dB6E4C01fDBDC93C8E33292578d82f65a10E1B2,bsc,METAG,3,10000.0,9999.339685,0,9998.67937,99.98679369999999,99.99339641395531,False,False,True,True,True
0x0dd13DA8afd720885D7e672088B040C9A47aB06a,bsc,Unicorn,17,1000000000000000.0,540717087070200.06,0,81328364386095.11,8.13283643860951,15.040834908096116,True,True,True,True,True
0x0De75b997A1d2e2c4C9BD36182984b6F13cc08a9,bsc,Avalanche Unity,21,1000000000.0,1000000000.0,0,999998684.5291467,99.99986845291467,99.99986845291467,False,False,True,True,True
0x0e0B50419C81cc475A2f3fcDDCE6BD08125999DB,bsc,ELON BUY TWITTER,9,1000000.0,1000000.0,1,1000000.0,100.0,100.0,False,False,True,True,True
0x0E1D50B81C18aB3Ba24D20B7f53cC65939ea43bC,bsc,Setter Protocol,2,1000000.0,971139.540371559,0,942279.080743118,94.2279080743118,97.02818612272765,False,False,True,True,True
0x0e2114955023B736fa97D9E2FCDe2836d10b7A5C,bsc,Bridge$,200,100000000.0,95916197.20240237,3,42792072.68844375,42.79207268844375,44.6140213400495,True,True,,,True
0x0E2c0032Bbac753354D7ef32087f80C8c790F9A9,bsc,PATHWAY,21,100000000.0,100000000.0,3,99826361.9270152,99.8263619270152,99.8263619270152,False,False,False,False,True
0x0e32273AcD551d96092C3b4cd65A174eCAA884e7,bsc,Titan Starvill,3,1000000000.0,1000000302.825193,0,1000000605.650386,100.00006056503861,100.00003028251012,False,False,True,True,True
0x0e85ADe9D6276C63D3fe76e5DC3446f15807da44,bsc,Baby Vegas,9,6.9e+16,6.899999999999999e+16,0,6.899999999999998e+16,99.99999999999997,99.99999999999999,False,False,,True,False
0x0e9b196749949cd85AC922238655cC2071801916,bsc,Cindicator,2,1000000.0,988763.5120149635,0,977527.024029927,97.7527024029927,98.86358185263754,False,False,True,True,True
0x0E9cf923a7ef78A1eb757001aB654537e6187f82,bsc,SpaceCurrency,48,100000000000.0,100000000000.0,0,99999299657.34308,99.99929965734307,99.99929965734307,False,False,True,True,True
0x0Ecef127D502b14f0fBDd7Bd03e976aDd203a061,bsc,SAITAPRO BNB,14,12000000.0,12000000.0,5,11988734.304575726,99.90611920479773,99.90611920479773,False,False,True,True,True
0x0eF566c472cd309d3424FaB0bcEc568b9B805841,bsc,Rojus Token Finance,50,1e+17,9.998588144245373e+16,1,9.977602213189648e+16,99.77602213189648,99.79011105615145,False,False,True,True,True
0x0F1269f9a43902431E2522b13Ec6E3adbBd2E9a5,bsc,Demifold,142,100000000000.0,99999999999.99994,0,99999985624.67268,99.99998562467269,99.99998562467275,False,False,True,True,True
0x0f79Da55A9b2DE57B74C5b3Dcf0dAe9153CeAfAa,bsc,MoonShots,9,1000000000000000.0,1000000000000000.0,5,1000000000000000.1,100.00000000000003,100.00000000000003,False,False,True,True,True
0x0F7c44F13C525D57c4C57a0c9B0846798dE04d0a,bsc,FKA COIN,25,12000000.0,11999284.956798878,3,11996974.60190237,99.97478834918641,99.98074589523604,False,False,True,True,True
0x0f809A01f20010515340d47f471eDB8ED2B2B0f0,bsc,LEGO FINANCE,44,2000000.0,2000000.0,4,1788087.868746991,89.40439343734955,89.40439343734955,False,False,True,True,True
0x0f998b8ACE8A7110e5E91FA2b47D11885AB27916,bsc,x42 Protocol,29,1000000.0,1000000.0,0,995873.729633,99.5873729633,99.5873729633,False,False,True,True,True
0x0Fbb3Bb17BD250f7bb51e30Ff2f6Aa0A840FE361,bsc,ShadowPurple,30,1000000000.0,1000000000.0,0,999984561.669595,99.9984561669595,99.9984561669595,False,False,True,True,True
0x0fBd271b1619B67bCC7cb724610D9a0165ec0079,eth,Lambo X,18,99999999999.99998,100000000000.00002,1,99965630570.90314,99.96563057090316,99.96563057090313,False,False,,,True
0x0Fd2c30422e7245d2a3e02e4eCdFe1F781411d83,bsc,Pepe Unchained,40,1000000000.0,1000000000.0,1,971623788.4898804,97.16237884898804,97.16237884898804,False,False,False,False,True
0x0FF6Df41d8B19844b05314292218480D64eD439f,bsc,Opal DeFi,2,1000000000.0,1000000000.0000005,0,1000000000.000001,100.00000000000011,100.00000000000004,False,False,True,True,True
0x1045e2D79504D421eBD2feb0AB2e0b0c1CC50e95,bsc,FantomMoon,25,1000000000000000.0,997016818026062.5,0,993899780384472.4,99.38997803844725,99.68736358452195,False,False,True,True,True
0x104Eafc7a1AcF569D6d3E23fAA14a54DCfa47B4F,bsc,SBF Sucks,15,1000000000.0,1000000000.0,1,999568957.7475121,99.9568957747512,99.9568957747512,False,False,,,True
0x10a4aa0935c61D665597B21dbc83A2608489eEe6,bsc,ShillMoonBSC,145,999999999999999.9,531823473561689.3,1,60705476434627.7,6.0705476434627705,11.414591392154133,True,True,,,True
0x10Be8Ca2b4a05D44172A530e04F38D9e96F360b1,bsc,Shackleford,29,1000000.0,1000000.0,6,828447.5880627956,82.84475880627956,82.84475880627956,False,False,False,False,True
0x10D8d21Cd68aCD5C142eF25151eE66f0fa19DBED,bsc,POM COIN,37,10000000.0,9999999.999999998,2,9995977.60790772,99.95977607907719,99.95977607907722,False,False,True,True,True
0x113852628b0F7A4f5f687deEFdC9DA250582be95,bsc,BabyDot,27,1000000000000000.0,1000000000000000.1,0,999999998051825.9,99.9999998051826,99.99999980518258,False,False,True,True,True
0x1142A1d5B94FcAAcb77F39019d4895f8Cd3804EC,bsc,Dogshit Luck,69,100000000000000.0,37359799625430.94,4,98799691106281.64,98.79969110628163,264.4545530137917,False,False,,False,False
0x1144fe9B427fA08125C25528770cd8748f8646Eb,bsc,Bitspawn,27,1000000.0,1000000.0,0,999022.484704,99.9022484704,99.9022484704,False,False,True,True,True
0x114DF2B9669119e10ed0871120397ef8F6EFe2cc,bsc,Trading GPT,54,100000000.0,99999999.99999999,6,83456765.22056001,83.45676522056,83.45676522056003,False,False,False,False,True
0x1165D7420A5f21eFC3c8b836f0B083AaDC58905b,bsc,Baby Maga,43,99999.99999999999,99999.99999999999,6,81715.05795064794,81.71505795064795,81.71505795064795,False,False,False,False,True
0x11682bd09d5576F2AF1CB858329440FE25f5c6FE,bsc,TriumphX,19,1000000.0,1000000.0,0,999312.314854648,99.9312314854648,99.9312314854648,False,False,True,True,True
0x11815909F900DF7e357307101ce6FFC9B5C730F5,bsc,Starx,123,4000000.0,3999999.9999999995,1,3544119.77242087,88.60299431052175,88.60299431052177,False,False,True,True,True
0x118D0D198De55895628554F52F3E54Ac364F14e2,bsc,NSR,17,10000000.0,9999999.999999998,2,9999886.928228479,99.99886928228479,99.9988692822848,False,False,True,True,True
0x11Dba02aD2fE2375e08f85e1D13f22F6a570Ef4E,bsc,Jsetcoin,42,100000000.0,100000000.0,4,94497804.13268104,94.49780413268104,94.49780413268104,False,False,False,False,True
0x12025E099ec3b31de9a3FcBc19d3e2CF302A51Ea,bsc,Seenvisan,70,13000000.0,12999999.999999994,1,12443600.349775905,95.72000269058388,95.72000269058391,False,False,True,True,True
0x1246c4F116D9eB1B71831420963B2B3ed23Ff882,bsc,SwirlToken,2,1000000.0,995654.2629038055,0,991308.525807611,99.1308525807611,99.56352950435624,False,False,True,True,True
0x124f582978f64D8eCec1FD9EAa58A24Bfc081aDc,bsc,Mendy,20,99999999999.99998,99999999999.99997,2,99999999770.25476,99.99999977025477,99.99999977025479,False,False,,,True
0x126C97e08E0c503F7d95824ca663EBF1588D257a,bsc,Amazon Games,39,1000000000000000.0,970892861183554.4,2,877927950570398.2,87.79279505703983,90.42480233093603,False,False,True,True,True
0x1277d2d098d3082D3c0Bbc737F023aD0fc2e7712,bsc,TheFoxiestBNB,105,1000000000000.0,999957190120.2482,0,994854229359.3154,99.48542293593154,99.48968207725781,False,False,True,True,True
0x12b7bb13D049f155748a02807c6B4624771909ed,bsc,Gnosis Inc,2,1000000000.0,1000000000.0000005,0,1000000000.000001,100.00000000000011,100.00000000000004,False,False,True,True,True
